"Address","Indexability","Indexability Status","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks"
"https://www.lupo.com.br/pijama-lupo-km-manga-longa-20632-001/p","Indexable","","3","","3","3","0","1.810","14","13","0","3","3","0"
"https://www.lupo.com.br/produtos/meias/soquetes","Indexable","","3","","9","8","0","4.820","22","20","0","3","3","0"
"https://www.lupo.com.br/pijama-curto-km-dino-20614-001-outlet/p","Indexable","","3","","4","4","0","2.410","14","13","0","3","3","0"
"https://www.lupo.com.br/pijama-curto-km-lupo-natal-cats-20673-900/p","Indexable","","3","","3","3","0","1.810","14","13","0","3","3","0"
"https://www.lupo.com.br/pijama-lupo-km-longo-dinos-20646-001/p","Indexable","","3","","3","3","0","1.810","14","13","0","3","3","0"
"https://www.lupo.com.br/feminino/calcinhas/tanga","Indexable","","3","","3","3","0","1.810","17","16","0","3","3","0"
"https://www.lupo.com.br/pijama-lupo-km-curto-20631-001/p","Indexable","","3","","3","3","0","1.810","14","13","0","3","3","0"
"https://www.lupo.com.br/produtos/pijamas/kids/curtos/masculino?initialMap=c,c,specificationFilter_30,specificationFilter_27&initialQuery=/produtos/pijamas/Masculino/Adulto&map=category-1,category-2,faixa-etaria,modelo,genero","Non-Indexable","Canonicalised","3","","2","2","0","1.200","24","23","0","3","3","0"
"https://www.lupo.com.br/pijama-curto-km-recortes-20608-001/p","Indexable","","3","","3","3","0","1.810","14","13","0","3","3","0"
"https://www.lupo.com.br/produtos/pijamas/kids/longos/masculino?initialMap=c,c,specificationFilter_30,specificationFilter_27&initialQuery=/produtos/pijamas/Masculino/Adulto&map=category-1,category-2,faixa-etaria,modelo,genero","Non-Indexable","Canonicalised","3","","2","2","0","1.200","19","18","0","3","3","0"
"https://www.lupo.com.br/pijama-lupo-km-longo-moletinho-20647-001/p","Indexable","","3","","3","3","0","1.810","14","13","0","3","3","0"
"https://www.lupo.com.br/sunga-lupo-km-recorte-28964-002/p","Indexable","","3","","2","2","0","1.200","14","13","0","3","3","0"
"https://www.lupo.com.br/sunga-lupo-estampada-28965-007/p","Indexable","","3","","2","2","0","1.200","14","13","0","3","3","0"
"https://www.lupo.com.br/sunga-lupo-boxer-recorte-28981-002/p","Indexable","","3","","2","2","0","1.200","13","12","0","3","3","0"
"https://www.lupo.com.br/meninos/beachwear/shorts","Indexable","","3","","2","2","0","1.200","10","10","0","3","3","0"
"https://www.lupo.com.br/sunga-lupo-boxer-estampada-28968-007/p","Indexable","","3","","2","2","0","1.200","13","12","0","3","3","0"
"https://www.lupo.com.br/short-magic-print-beachwear-lupo-kids-29008-001/p","Indexable","","3","","2","2","0","1.200","14","13","0","3","3","0"
"https://www.lupo.com.br/sunga-lupo-boxer-lisa-28966-001/p","Indexable","","3","","2","2","0","1.200","14","13","0","3","3","0"
"https://www.lupo.com.br/sunga-lupo-lisa-28963-001/p","Indexable","","3","","2","2","0","1.200","14","13","0","3","3","0"
"https://www.lupo.com.br/produtos/beachwear","Indexable","","3","","10","9","0","5.420","24","22","0","3","3","0"
"https://www.lupo.com.br/meia-lupo-km-basica-kit2-02830-088/p","Indexable","","3","","2","2","0","1.200","14","13","0","3","3","0"
"https://www.lupo.com.br/meninos/meias/urban","Indexable","","3","","2","2","0","1.200","10","10","0","3","3","0"
"https://www.lupo.com.br/meninos/meias/soquete","Indexable","","3","","2","2","0","1.200","20","19","0","3","3","0"
"https://www.lupo.com.br/meninos/meias/esportivas","Indexable","","3","","2","2","0","1.200","18","17","0","3","3","0"
"https://www.lupo.com.br/produtos/cuecas","Indexable","","3","","26","25","0","15.060","28","25","0","3","3","0"
"https://www.lupo.com.br/meia-lupo-km-sport-02725-005/p","Indexable","","3","","4","4","0","2.410","14","13","0","3","3","0"
"https://www.lupo.com.br/produtos/cuecas/boxer","Indexable","","3","","17","16","0","9.640","22","20","0","3","3","0"
"https://www.lupo.com.br/meia-disney-kf-filme-moana-2-02256-001/p","Indexable","","3","","2","2","0","1.200","14","13","0","3","3","0"
"https://www.lupo.com.br/produtos/pijamas/curtos","Indexable","","3","","5","4","0","2.410","22","20","0","3","3","0"
"https://www.lupo.com.br/meninas/meias/cano-invisivel","Indexable","","3","","2","2","0","1.200","13","12","0","3","3","0"
"https://www.lupo.com.br/meia-smurfs-kf-14050-002/p","Indexable","","3","","6","6","0","3.610","14","13","0","3","3","0"
"https://www.lupo.com.br/meninas/meias/urban","Indexable","","3","","2","2","0","1.200","10","10","0","3","3","0"
"https://www.lupo.com.br/meia-lupo-ku-02835-005/p","Indexable","","3","","6","6","0","3.610","14","13","0","3","3","0"
"https://www.lupo.com.br/meninas/meias/com-solado","Indexable","","3","","2","2","0","1.200","15","14","0","3","3","0"
"https://www.lupo.com.br/meninas/meias/soquete","Indexable","","3","","2","2","0","1.200","19","18","0","3","3","0"
"https://www.lupo.com.br/meninas/meias/cano-medio","Indexable","","3","","2","2","0","1.200","15","14","0","3","3","0"
"https://www.lupo.com.br/meia-lupo-kf-aplicativo-02685-012/p","Indexable","","3","","4","4","0","2.410","14","13","0","3","3","0"
"https://www.lupo.com.br/meninas/meias/sapatilha","Indexable","","3","","2","2","0","1.200","13","12","0","3","3","0"
"https://www.lupo.com.br/meninas/meia-calca","Indexable","","3","","2","2","0","1.200","25","24","0","3","3","0"
"https://www.lupo.com.br/meninas/meias/cano-curto","Indexable","","3","","2","2","0","1.200","15","14","0","3","3","0"
"https://www.lupo.com.br/meia-lupo-ku-home-socks-02940-015/p","Indexable","","3","","4","4","0","2.410","14","13","0","3","3","0"
"https://www.lupo.com.br/meninas/meias/cano-longo","Indexable","","3","","2","2","0","1.200","10","10","0","3","3","0"
"https://www.lupo.com.br/calcinha-disney-kf-frozen-kit3-18202-089/p","Indexable","","3","","2","2","0","1.200","14","13","0","3","3","0"
"https://www.lupo.com.br/produtos/lingerie/kit-com-3","Indexable","","3","","5","4","0","2.410","16","14","0","3","3","0"
"https://www.lupo.com.br/top-lobinha-kf-sc-18700-001/p","Indexable","","3","","2","2","0","1.200","14","13","0","3","3","0"
"https://www.lupo.com.br/calcinha-disney-kf-princesas-k3-18201-089/p","Indexable","","3","","2","2","0","1.200","14","13","0","3","3","0"
