"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Crawl Timestamp"
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-30g-90cm-200m/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:36"
"https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-toque-macio-rasgavel-60g-lef-60/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:36"
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-rasgavel-50g-90cm-200m/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:36"
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-preta-rasgavel-40g-90cm-200m/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:37"
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-toque-macio-rasgavel-40g-90cmx-200m/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:37"
"https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-rasgavel-70g-lec-70/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:38"
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-30g-90cm-100m/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:38"
"https://www.lolaaviamentos.com.br/produtos/entretela-para-bordado-toque-macio-30g-90cm-100m/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:38"
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-20g-90cm-100m/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:39"
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-40g-90cm-100m/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:39"
"https://www.lolaaviamentos.com.br/produtos/entretela-nao-tecido-para-bordado-toque-macio-50g-lepo-50/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:39"
"https://www.lolaaviamentos.com.br/produtos/entretela-termocolante-de-toque-macio-60g-90cm-100m/","text/html; charset=UTF-8","200","OK","Indexable","","2026-07-23 13:55:39"
