"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Crawl Timestamp"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-anel-de-segmento-para-compressor-2dd9f70420-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:42"
"https://preview.indianapolis.com.br/wp-includes/css/dist/block-library/style.min.css?ver=6.9.4","text/css","200","OK","Indexable","","2026-06-22 21:10:42"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-pecas-para-tratores-agricolas-c9c680bdfb-convertido-de-png.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:42"
"https://preview.indianapolis.com.br/anel-de-segmento-do-motor/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:41"
"https://preview.indianapolis.com.br/cabecote-para-compressor/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:41"
"https://preview.indianapolis.com.br/fundicao-de-ferros/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:41"
"https://preview.indianapolis.com.br/fabricante-de-pecas-automotivas/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:41"
"https://preview.indianapolis.com.br/camisa-compressor/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:42"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-cabecote-compressor-de-ar-75348e99ad-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:44"
"https://preview.indianapolis.com.br/wp-content/uploads/elementor/thumbs/LOGOTIPO-HORIZONTAL-2-_1_-scaled-rmrqnbwb4n3ufhx6mwprfd6powqo7isrky9mckurgy.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:44"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/blog-fundicao-de-ferro-em-itaquaquecetuba-sp-b596c30d9a-convertido-de-jpg.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:44"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-1-convertido-de-png-300x300.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:44"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/construcao-civil-10-convertido-de-jpg-300x300.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:44"
"https://preview.indianapolis.com.br/preco-ferro-fundido/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:43"
"https://preview.indianapolis.com.br/anel-de-segmento-preco/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:44"
"https://preview.indianapolis.com.br/anel-de-segmento/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:44"
"https://preview.indianapolis.com.br/pecas-para-tratores/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:44"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-1-convertido-de-png-1-300x300.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:45"
"https://preview.indianapolis.com.br/wp-content/uploads/2026/05/Design-sem-nome-1-convertido-de-png-2-300x300.webp","image/webp","200","OK","Indexable","","2026-06-22 21:10:45"
"https://preview.indianapolis.com.br/produto/abracadeira-rapida/","text/html; charset=UTF-8","200","OK","Indexable","","2026-06-22 21:10:45"
